1.042326205218411905e+00,-2.094127482014860597e-01,3.567311810566961006e-01,6.137422026688339471e-01,5.463923775156475093e-01,-2.891328556625336749e-02,-1.485163943518759133e+00,1.995751202747050312e+00,-2.774527369240501251e+00,1.191881300458129234e+00,-3.366386397328332336e+00,1.413208111168755998e+00,4.109057291950929169e+00,7.511621972363748956e-01
6.778314402354860269e-01,-2.621558725928020972e-01,1.212015189177403224e-01,5.105377390919184633e-01,1.813588077494378836e-01,-7.580397082235708350e-02,-1.362374572430329334e+00,1.213200107024366314e+00,-1.632969151157040999e+00,7.765715687207477291e-01,-2.241345574342305191e+00,1.053424243118503689e+00,2.615678066395646262e+00,2.502669305314842441e-01
1.099006300963604410e+00,-3.102203080604783447e-01,2.853764365797231140e-01,6.232955684493463044e-01,3.726115848292092525e-01,-2.036387446915395305e-01,-1.374178487139441129e+00,1.459071536830659044e+00,-2.358020906124928207e+00,1.091750795062842450e+00,-3.139318688393847090e+00,1.484197707045979087e+00,3.256615984233486749e+00,5.535499652273164761e-01
4.255947562956788888e-01,-1.400769733868796885e-01,8.955649987878934182e-01,-4.120086230406586059e-01,3.608987294149466063e-01,-2.092401749839021760e-02,-1.456107509696637825e+00,1.648337026016463369e+00,-2.327018245742623836e+00,6.972575583518770825e-01,-2.495516170309664439e+00,8.372846687750038486e-01,3.541398411978209815e+00,1.784565819521936880e-01
3.380862411191810635e-01,-2.602765520622374873e-01,9.036065361617151570e-01,-5.482611800810390790e-01,3.307315574127476787e-01,-9.824861341056416453e-02,-1.425365366454134364e+00,1.570817306009164360e+00,-2.256849299952923271e+00,5.716627021805518183e-01,-2.287724120237990988e+00,7.650680304257747588e-01,3.410239554849910704e+00,1.921902789777774900e-01
-8.611242201509484995e-02,-3.695160708062938254e-02,8.623069724907089133e-04,1.398040868174351692e-01,-1.417305552921918621e-01,-1.351184994969376052e-01,-1.443750749826564483e+00,3.642787712904330677e-01,-2.801988230941345748e-01,3.048981111231772179e-01,-1.229669459596858028e+00,6.473991288385012588e-01,1.238500857125374166e+00,-6.290745414869420848e-01
5.572586302115490886e-01,-2.535060216477802997e-01,-2.664476844475309192e-01,4.193270251116520964e-01,-1.433684025610565849e+00,-3.624568746785525875e-01,-1.438896315891271760e+00,-9.894986038738354805e-01,1.713537046036072597e+00,-8.134200332480104878e-01,1.771042033583505870e-01,1.289566065676174933e+00,-1.366244208614851630e+00,-1.750929944763681689e+00
9.977396667228363158e-01,-1.127979551990734852e-01,-1.636147808926351754e-01,5.163621614606355159e-01,-1.921098713386169665e+00,-3.689314088635458067e-01,-1.271079827364477888e+00,-1.385576318929075290e+00,1.926861884177573314e+00,-9.382123086888423114e-01,-1.302826676956892749e-01,1.675908989283963813e+00,-1.739534389611099074e+00,-1.934009014610238220e+00
3.995240668606249157e-01,-2.228411833899650307e-01,-2.892022592985112328e-01,3.507758014345749853e-01,-1.609284706241743246e+00,-2.592761917445906006e-01,-1.698165470933381771e+00,-1.173805756298354597e+00,2.166066056747361301e+00,-9.509983600829393646e-01,4.333451766658059645e-01,1.384815538958701131e+00,-1.725979125875162890e+00,-2.041163115783755089e+00
-4.868110908259830061e-01,9.830622644971497015e-03,-2.306871770596808160e-02,-1.001813448247003135e-01,-1.402100063325486090e+00,-4.760340176547821212e-02,-1.693278155931410955e+00,-1.138670270438964183e+00,1.678228498277928749e+00,-2.917812071131157814e-01,-4.147739955716397975e-01,9.693753502767008534e-01,-8.878925313307305389e-01,-2.143455301595210916e+00
-5.588473552706592073e-01,4.717805613789956970e-02,-1.174436445165611687e-01,3.304883434524528291e-02,-1.181568353220513901e+00,1.194190540565913117e-01,-1.797045190030900796e+00,-8.909038279828200846e-01,1.483887045377938918e+00,-1.400081826462507284e-01,-4.984365063527652073e-01,8.243972118622361345e-01,-5.056517301611045401e-01,-1.949566007849400373e+00
-1.145502784480267211e+00,1.067471488688552655e-01,-3.325617821194183366e-01,1.415973543764039583e-02,-9.443592915392695630e-01,1.422025777813016034e-01,-2.165602761472961379e+00,-7.561206907675077638e-01,1.354508184263479853e+00,2.629261886875652876e-01,-5.575417671786965235e-01,6.145628064366871479e-01,-2.560633863627267970e-01,-2.173311966685632424e+00
-1.433021785287645899e-01,-1.246884706550606819e-01,-6.378272133155056256e-01,5.302328202271132662e-01,-1.898179189909928954e+00,3.716514214144604755e-02,-2.195028359184240774e+00,-1.388255689235605495e+00,2.276924037247125110e+00,-2.550193527400582694e-01,-7.029927705867024257e-02,1.399474835867540845e+00,-1.739045925839459938e+00,-2.699526282090635831e+00
-3.457348261387686028e-01,-4.809537896210883817e-02,-1.011877621138009609e+00,7.256277726081196144e-01,-1.521325683288625275e+00,-3.127926551586782816e-02,-2.485282488933983291e+00,-1.335696745984773282e+00,2.190878122848174403e+00,-1.752743634001620657e-02,-1.435864445420405033e-01,1.420818457246054267e+00,-1.479311521132149698e+00,-2.999569364946805372e+00
2.075187673881358386e+00,-4.219500279550141841e-01,1.569993844868686761e-01,1.466376142756148804e+00,5.559865386706612789e-01,-1.357140291248395969e-01,-1.499419758091459665e+00,2.318102353924713643e+00,-3.324158907800343954e+00,1.643145861242494066e+00,-4.698460918255022989e+00,2.317654154290198054e+00,4.902498886393039434e+00,1.392586851227334943e+00
1.854548496924384171e+00,-4.865939560808920650e-01,2.584836870522770336e-01,1.323021879325615435e+00,5.755250136939493721e-01,-9.247760079344057027e-02,-1.593546220063073449e+00,2.468127811219803291e+00,-3.339759079701495548e+00,1.710957905351166541e+00,-4.767528625373653739e+00,2.098287421988185297e+00,5.019947436915769501e+00,1.410769208820005005e+00
1.908917450853206077e+00,-2.211350579415352624e-01,6.733005691392014713e-02,1.554111612331043668e+00,5.724141339402893935e-01,-1.641646834895718332e-01,-1.390154540842015951e+00,1.963570645206921483e+00,-2.943707638221777945e+00,1.500928683838700595e+00,-4.129902783678240041e+00,2.156748548949662059e+00,4.234799528505944544e+00,1.094122162590527969e+00
1.879543089742570450e+00,-2.464452974325417600e-01,1.737753073961549044e-01,1.315664253753330959e+00,6.171607979859655702e-01,-3.147200891952059987e-01,-1.509028020537634296e+00,2.082561654459248679e+00,-3.182569474889972660e+00,1.533969544980715138e+00,-4.328501307411174892e+00,1.989139321259258297e+00,4.504497384379988922e+00,1.137438451141713269e+00
1.673157998995157048e+00,-3.219518504875918397e-01,6.126693580967668834e-03,1.456099313692523545e+00,1.129253388594907287e-01,-2.114319741716559620e-01,-1.243436196512272440e+00,1.410203974869916665e+00,-2.135543267683507995e+00,1.151773515483854871e+00,-3.492823868768784479e+00,2.031496339764871539e+00,3.117467827031926042e+00,6.734033457939472278e-01
1.766382509526144506e+00,-3.025438145221840958e-01,3.318148870874334522e-01,1.060091434887296513e+00,5.367236958538987857e-01,-1.442978083965144875e-01,-1.517087960437059735e+00,2.155854009588568321e+00,-3.069905437080189259e+00,1.451208183391798912e+00,-4.186409253561244270e+00,1.934823800912217839e+00,4.490039338363405186e+00,1.071929269990419042e+00
3.973899010119166242e-01,-1.777995087145715913e-01,6.222576842070864228e-02,3.241987343846327030e-01,2.196478712682279066e-01,-1.250011597284148568e-01,-1.450200036404906356e+00,1.029557593301926977e+00,-1.426712587871516780e+00,7.239227018137662784e-01,-1.597022368718721497e+00,9.304267299475194042e-01,2.215159787767002619e+00,-2.144761001482818619e-01
-1.556160526614477554e-02,-1.675373215944390981e-01,-6.986262997450354284e-02,1.176638560514027265e-01,-1.681584249584764934e-01,-1.064004016858142859e-01,-1.409657886162934082e+00,4.809755605317327376e-01,-1.859931989992836820e-01,2.531238053086276585e-01,-8.141873252300868558e-01,6.302130597851509641e-01,1.013376270923567191e+00,-5.925249996428608723e-01
9.459604021064953461e-01,-1.273704439478930694e-01,-1.867417556000208478e-01,6.344964712011252894e-01,-1.515863277627702121e+00,-2.809675562733949805e-01,-1.331797416872320783e+00,-1.095186107070802661e+00,1.376449155874163832e+00,-5.258773286947190373e-01,-5.566695159009082960e-01,1.671363133639310439e+00,-1.149211510419546389e+00,-1.728475296983920106e+00
-3.307279833990208751e-01,2.826642612640804103e-02,-5.088959193156501470e-01,4.179206194006616637e-01,-1.387557160124502698e+00,-1.339375136045356518e-02,-2.134639204843014504e+00,-1.087760781133170651e+00,1.737301874051421668e+00,-2.040994645067980770e-03,-2.802733257994208249e-01,1.202648088444022267e+00,-1.010328097179628681e+00,-2.464346061750475769e+00
-9.464572205249353887e-02,2.191819687665486904e-01,1.198919521201526756e-01,-3.145099882500593941e-02,-1.045675104126130073e+00,-2.877502390842463509e-01,-1.530298516911137385e+00,-8.037545522002069731e-01,9.376156111267407445e-01,-3.164214019310865877e-01,-5.535272536607432903e-01,9.133701489772833026e-01,-3.772351902421330894e-01,-1.746519555451882866e+00
2.292406905377619264e+00,-1.268061767960766695e-01,-9.733581610535591011e-02,1.762017260132392016e+00,8.241034030682652389e-01,-2.315476162621291079e-01,-1.617520789140730386e+00,2.182337795883364073e+00,-3.167186773313793502e+00,1.517834157285358421e+00,-4.586088250998182403e+00,2.419107771057585676e+00,4.737395220468632928e+00,1.216455238566308772e+00
3.221773560168819661e-02,-2.965367177069684890e-01,-9.325001534096870603e-01,5.636508061178295836e-01,-1.820053544495888520e+00,-2.529084002584258695e-01,-2.182939007878709869e+00,-1.322846417636304173e+00,2.277978807049642729e+00,-1.960028173161237897e-01,-1.077270683022095304e-01,1.429691654623711505e+00,-1.724799361471992754e+00,-2.562276425776699451e+00
1.838262448837968757e-02,-2.344479518357124870e-01,-6.632272686634174130e-01,6.345248173027786542e-01,-1.796909432458926981e+00,-9.930934106118402896e-03,-2.231406975268231285e+00,-1.339571929001783790e+00,2.243647812654128604e+00,-3.131293080550542340e-01,-5.844485422702941357e-02,1.502948049385309570e+00,-1.667282562659845979e+00,-2.614217779519742990e+00
1.091308547644602278e+00,-2.049919919850016758e-01,-4.368930699175176402e-01,6.737178225529720788e-01,-1.898739160431385908e+00,-5.626560232797099825e-01,-1.559175367007012314e+00,-1.625844012462791310e+00,2.042053009679658082e+00,-9.563577013480263345e-01,-1.365201939593946590e-01,1.874774240585203700e+00,-2.044664565526093991e+00,-2.363315208060121630e+00
9.544867911952260586e-01,-1.184474653776668995e-01,-1.874312344851832013e-01,4.692399648110109345e-01,-1.794290622789602496e+00,-3.884538675556893361e-01,-1.518386440384350999e+00,-1.518516743793169921e+00,1.903030955123680368e+00,-9.810942234167004949e-01,7.863503997918010191e-02,1.664915160101615887e+00,-1.955940712672570969e+00,-2.329377447897931663e+00
1.325259227098114723e+00,-1.917074212296416835e-01,1.391716139719691991e-01,4.178196447587216866e-01,-2.191300331717802585e+00,-1.977160731486776457e-01,-1.173791587122109181e+00,-1.760526159002010260e+00,2.700008705932389841e+00,-1.487141204203424882e+00,1.301230338790290986e-01,1.716701921417614018e+00,-2.497818608398130635e+00,-2.219958327453933844e+00
1.136018377006247970e+00,-2.123305791355883099e-01,-1.065590533014023761e-01,6.308737314328384249e-01,-1.887056523650069595e+00,-3.727867244915148426e-01,-1.133038363007366822e+00,-1.614698472659391593e+00,1.922766459668621808e+00,-1.089706063817414083e+00,-1.961324385304057671e-01,1.893711569102851877e+00,-2.042762245570197255e+00,-2.065619059253009926e+00
9.856568614516489912e-01,-2.161496289723013886e-01,-2.971215831861647727e-01,6.697957575716501077e-01,-2.104517744778706234e+00,-2.458509843475790435e-01,-1.548029058626551491e+00,-1.619789272841735350e+00,2.449732940401299519e+00,-1.026641499349360442e+00,2.847640455315428656e-02,1.759175495323650695e+00,-2.185630844649730786e+00,-2.326783405495393975e+00
1.007550031583853478e+00,-1.304926167814783045e-01,-2.562996241457015101e-01,6.924966614572972690e-01,-1.338451742421469470e+00,-4.423836548532106283e-01,-1.299761021485636991e+00,-9.559492960608758638e-01,1.148022249704578002e+00,-4.858934010545331583e-01,-5.203180472350878993e-01,1.595336509009907644e+00,-9.955966735641199605e-01,-1.622466118129220591e+00
1.952713388016671103e-01,-1.249959947373211339e-01,-3.331004211457957997e-01,2.306349263501972779e-01,-1.631948000369676466e+00,-2.471034916573670859e-01,-1.871947784116128943e+00,-1.382057348768135352e+00,2.008505143854050878e+00,-5.708875187896679249e-01,-3.071838951939498755e-02,1.389781500195695907e+00,-1.639326912234530642e+00,-2.410482828614625816e+00
3.044164708326989044e-01,-2.109550022143548142e-01,-3.423942711643746528e-01,3.954034667044519780e-01,-1.630712185171075967e+00,-3.444952234326967289e-01,-1.761906671430848226e+00,-1.393724489718217052e+00,1.781292223588977208e+00,-5.224610941084680826e-01,-2.656914584887389297e-01,1.496136933716470496e+00,-1.560569475378059456e+00,-2.195375084172046076e+00
-2.411264706934786450e-01,-1.492825284079037362e-01,-7.161209036147679896e-01,3.300890275087295933e-01,-1.745296334584407250e+00,-3.059739148157820665e-01,-2.224495613913943348e+00,-1.521866715792169034e+00,2.086029100655537150e+00,-2.344749660394553625e-01,4.779606086887849825e-02,1.362456319159203399e+00,-1.746339384064171218e+00,-2.910059898198688266e+00
-8.377596572233307615e-02,6.672576335095853350e-02,-7.887967534817111881e-01,5.939488218314720180e-01,-1.697301258847691674e+00,-2.505733364421298681e-01,-2.258400378116757867e+00,-1.449005830000544615e+00,2.210145275827348765e+00,-2.299140041664045342e-01,3.871619430732645140e-02,1.416431448729895237e+00,-1.667319697170007720e+00,-2.816329148740278843e+00
6.554987982976941130e-03,-2.414259401667583349e-01,-7.640943308133932854e-01,6.505950838252057000e-01,-1.887154020502555873e+00,1.847557660013841863e-02,-2.184636491710803430e+00,-1.474730517336756641e+00,2.518517624396073185e+00,-5.676549941172752689e-01,1.394277083336694922e-01,1.485742521618058642e+00,-1.889320232918103581e+00,-2.849888209230419189e+00
1.348302423967284946e+00,-2.849339134046553479e-01,4.769516130022431466e-01,5.702217948488481625e-01,3.896939280959816343e-01,-1.896588353077665878e-01,-1.347276377972983274e+00,1.888519588667091353e+00,-2.911555177920839288e+00,1.146446164109232946e+00,-3.609155419965811351e+00,1.603921749413737441e+00,4.082249618825130710e+00,8.391257612228348872e-01
5.848233564268208173e-01,-2.138009722417976988e-01,8.586167580360273277e-01,-3.545611191763923808e-01,3.058949661317265090e-01,-1.026567004617449097e-01,-1.474414101134448485e+00,1.760852146881805247e+00,-2.414173202023840670e+00,7.432447447197642054e-01,-2.534768867253972768e+00,9.503231211519284072e-01,3.642093952037870785e+00,2.205781284696836653e-01
1.313322066287261336e+00,-4.314830944782592770e-01,4.502222612010478575e-01,5.866263749341344980e-01,3.975881007505744358e-01,-2.662760557940734296e-01,-1.553288584788804272e+00,1.972384980449315206e+00,-2.965992510386409098e+00,1.285901504008417406e+00,-3.721595500746903262e+00,1.575110973393619274e+00,4.172737574772135360e+00,8.394990417679516481e-01
-5.736507683917659028e-02,-1.925951025094052305e-01,-8.709229298783510709e-01,5.315896283509834452e-01,-1.642184984398654457e+00,-1.722278818019438995e-01,-2.280783858611227899e+00,-1.210766338371382922e+00,2.030071172624096310e+00,-1.048620385101730612e-01,-9.947498569071760999e-02,1.409977676211434883e+00,-1.471581386484589915e+00,-2.663677049432374044e+00
-2.353757152180603607e-01,1.815633913025501908e-02,-4.419038836242168977e-01,4.344798447362989147e-01,-1.401067360941195217e+00,3.094365094363622087e-02,-2.043641133934224197e+00,-1.089785529102176298e+00,1.545625706037748959e+00,2.816705667688937029e-02,-4.959755366614633232e-01,1.305485123753124421e+00,-9.116364725836884064e-01,-2.320685342490207859e+00
-1.392416146889974005e-01,-3.038378336969296822e-01,-8.862751397043953094e-01,4.711586655050609140e-01,-1.702081338336473459e+00,-1.733852470557535608e-01,-2.222748516015729425e+00,-1.377151834793260532e+00,2.391833222559991867e+00,-3.361607988806250558e-01,-5.225871594094404909e-02,1.326809660195117369e+00,-1.692491691796446762e+00,-2.516412053605032728e+00
2.068790131018792167e+00,-6.337036876171696365e-02,-1.284825158866716444e-01,1.763029159278350022e+00,7.304101952104941065e-01,-1.890084589989070862e-01,-1.588604713876938135e+00,2.047988305962178401e+00,-2.888776493439284110e+00,1.439877896370733490e+00,-4.188683804318159787e+00,2.190156171482956271e+00,4.450372310861482106e+00,1.001054661098959242e+00
1.591578339227339489e+00,-2.878611681838051939e-01,2.754939730435857492e-01,6.186562580991098459e-01,-2.817955115274086264e+00,1.549208917252730411e-01,-9.579062729811911314e-01,-2.071590089410865421e+00,3.301681409063551786e+00,-1.961057381802891797e+00,1.901503750360212242e-01,1.954490396965843368e+00,-3.056559578390789955e+00,-2.240605196578977498e+00
8.772033072686187261e-01,-5.593936122521181442e-02,8.960032080446456160e-02,7.340668679439542599e-01,-3.218392201075902515e-01,-1.848867081783770183e-01,-1.323133798749446033e+00,4.900979060162048428e-01,-1.019953092562409402e+00,8.088189877033248321e-01,-2.487641391995250029e+00,1.613650752137622435e+00,1.795324339561280125e+00,-1.143381275396993663e-01
1.055909147311499430e+00,-1.817742898184283307e-01,-1.199098224515840333e-01,6.793247593170392840e-01,-1.763257048929259163e+00,-3.004629165247157951e-01,-1.297894927086282513e+00,-1.337989445506270192e+00,1.791281714936019398e+00,-9.531345922404411697e-01,-3.592509186402649268e-01,1.751216193377452379e+00,-1.636830776747007832e+00,-1.966445282542788719e+00
1.442398633067154767e+00,-3.850512201772557930e-01,2.140057518574944029e-01,4.820389775464797855e-01,-2.538339505122150896e+00,1.416896423403647409e-01,-1.006685517673072239e+00,-1.955438357125629079e+00,3.286312417808560316e+00,-1.884011323369657154e+00,1.745932177919858885e-01,1.774516384219904319e+00,-2.866791536986058819e+00,-2.215385678466075259e+00
4.205858559086936288e-01,-2.050583222754183144e-01,-4.341950838826998393e-01,3.755376508817081516e-01,-1.766302974717493646e+00,-3.697585331334813374e-01,-1.771759773533972959e+00,-1.468847138200384483e+00,2.538222845771946901e+00,-1.011236592891009645e+00,6.259892096369011893e-01,1.347404826577115022e+00,-2.108005059228778677e+00,-2.288349419654345684e+00
1.656640868374105402e+00,-2.786829982946349982e-01,1.996664270859310475e-01,1.174605949665252780e+00,4.713270123872199124e-01,-1.457497592118992547e-01,-1.389892410626496266e+00,1.890044832123735530e+00,-2.726867901067015154e+00,1.452888091745349497e+00,-3.972029507080140132e+00,1.945288907669496803e+00,3.991687604093085540e+00,1.157846674838434620e+00
